rolling_window,pattern,Freq,outcome,analysis,exposure,cumdays,pattern_rt_gap,pattern_lagged,pattern_itt,cumdose
3,NA,774,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,856,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,29,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,745,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,147,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,57,fract_composite,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,178,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,178,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,178,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,178,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,747,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
2,NA,745,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
3,NA,743,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
4,NA,735,fract_composite,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
1,NA,14,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,10,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,NA,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,NA,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,18,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,895,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,895,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,895,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,889,fract_composite,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,622,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
2,intermittent,890,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
3,intermittent,885,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
4,intermittent,869,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
1,continuous,299,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
2,continuous,27,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
3,continuous,23,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
4,continuous,25,fract_composite,sens_no_asthma,pattern,NA,NA,NA,NA,NA
1,NA,20,fract_composite,sens_no_asthma,cumdays,few,NA,NA,NA,NA
2,NA,16,fract_composite,sens_no_asthma,cumdays,few,NA,NA,NA,NA
3,NA,14,fract_composite,sens_no_asthma,cumdays,few,NA,NA,NA,NA
4,NA,NA,fract_composite,sens_no_asthma,cumdays,few,NA,NA,NA,NA
1,NA,901,fract_composite,sens_no_asthma,cumdays,many,NA,NA,NA,NA
2,NA,901,fract_composite,sens_no_asthma,cumdays,many,NA,NA,NA,NA
3,NA,894,fract_composite,sens_no_asthma,cumdays,many,NA,NA,NA,NA
4,NA,885,fract_composite,sens_no_asthma,cumdays,many,NA,NA,NA,NA
1,NA,238,fract_composite,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,237,fract_composite,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,236,fract_composite,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,233,fract_composite,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
1,NA,683,fract_composite,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
2,NA,680,fract_composite,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
3,NA,672,fract_composite,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
4,NA,661,fract_composite,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
1,NA,917,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
2,NA,620,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
3,NA,883,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,872,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,NA,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,297,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,25,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,22,fract_composite,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,622,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,620,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,614,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,608,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,299,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
2,NA,297,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
3,NA,294,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
4,NA,286,fract_composite,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
1,NA,14,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,NA,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,NA,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,NA,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,17,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,891,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,891,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,884,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,875,fract_composite,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,2740,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
2,intermittent,3826,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
3,intermittent,3797,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
4,intermittent,3764,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
1,continuous,1203,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
2,continuous,99,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
3,continuous,97,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
4,continuous,92,fract_composite,sens_all_ages,pattern,NA,NA,NA,NA,NA
1,NA,248,fract_composite,sens_all_ages,cumdays,few,NA,NA,NA,NA
2,NA,201,fract_composite,sens_all_ages,cumdays,few,NA,NA,NA,NA
3,NA,172,fract_composite,sens_all_ages,cumdays,few,NA,NA,NA,NA
4,NA,130,fract_composite,sens_all_ages,cumdays,few,NA,NA,NA,NA
1,NA,3695,fract_composite,sens_all_ages,cumdays,many,NA,NA,NA,NA
2,NA,3724,fract_composite,sens_all_ages,cumdays,many,NA,NA,NA,NA
3,NA,3722,fract_composite,sens_all_ages,cumdays,many,NA,NA,NA,NA
4,NA,3726,fract_composite,sens_all_ages,cumdays,many,NA,NA,NA,NA
1,NA,1037,fract_composite,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,1034,fract_composite,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,1030,fract_composite,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,1022,fract_composite,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
1,NA,2906,fract_composite,sens_all_ages,pattern_rt_gap,NA,continuous,NA,NA,NA
2,NA,2891,fract_composite,sens_all_ages,pattern_rt_gap,NA,continuous,NA,NA,NA
3,NA,2864,fract_composite,sens_all_ages,pattern_rt_gap,NA,continuous,NA,NA,NA
4,NA,2834,fract_composite,sens_all_ages,pattern_rt_gap,NA,continuous,NA,NA,NA
1,NA,3921,fract_composite,sens_all_ages,pattern_lagged,NA,NA,intermittent,NA,NA
2,NA,2736,fract_composite,sens_all_ages,pattern_lagged,NA,NA,intermittent,NA,NA
3,NA,3799,fract_composite,sens_all_ages,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,3762,fract_composite,sens_all_ages,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,22,fract_composite,sens_all_ages,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,1189,fract_composite,sens_all_ages,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,95,fract_composite,sens_all_ages,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,94,fract_composite,sens_all_ages,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,2740,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,2736,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,2716,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,2697,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,1203,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,continuous,NA
2,NA,1189,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,continuous,NA
3,NA,1178,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,continuous,NA
4,NA,1159,fract_composite,sens_all_ages,pattern_itt,NA,NA,NA,continuous,NA
1,NA,161,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,123,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,98,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,72,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,194,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,184,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,171,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,158,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,3588,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,3618,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,3625,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,3626,fract_composite,sens_all_ages,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,624,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
2,intermittent,893,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
3,intermittent,889,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
4,intermittent,871,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
1,continuous,301,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
2,continuous,27,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
3,continuous,23,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
4,continuous,26,calcium_and_vit_d,main,pattern,NA,NA,NA,NA,NA
1,NA,20,calcium_and_vit_d,main,cumdays,few,NA,NA,NA,NA
2,NA,16,calcium_and_vit_d,main,cumdays,few,NA,NA,NA,NA
3,NA,14,calcium_and_vit_d,main,cumdays,few,NA,NA,NA,NA
4,NA,NA,calcium_and_vit_d,main,cumdays,few,NA,NA,NA,NA
1,NA,905,calcium_and_vit_d,main,cumdays,many,NA,NA,NA,NA
2,NA,904,calcium_and_vit_d,main,cumdays,many,NA,NA,NA,NA
3,NA,898,calcium_and_vit_d,main,cumdays,many,NA,NA,NA,NA
4,NA,888,calcium_and_vit_d,main,cumdays,many,NA,NA,NA,NA
1,NA,239,calcium_and_vit_d,main,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,237,calcium_and_vit_d,main,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,236,calcium_and_vit_d,main,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,232,calcium_and_vit_d,main,pattern_rt_gap,NA,intermittent,NA,NA,NA
1,NA,686,calcium_and_vit_d,main,pattern_rt_gap,NA,continuous,NA,NA,NA
2,NA,683,calcium_and_vit_d,main,pattern_rt_gap,NA,continuous,NA,NA,NA
3,NA,676,calcium_and_vit_d,main,pattern_rt_gap,NA,continuous,NA,NA,NA
4,NA,665,calcium_and_vit_d,main,pattern_rt_gap,NA,continuous,NA,NA,NA
1,NA,921,calcium_and_vit_d,main,pattern_lagged,NA,NA,intermittent,NA,NA
2,NA,622,calcium_and_vit_d,main,pattern_lagged,NA,NA,intermittent,NA,NA
3,NA,887,calcium_and_vit_d,main,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,875,calcium_and_vit_d,main,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,NA,calcium_and_vit_d,main,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,298,calcium_and_vit_d,main,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,25,calcium_and_vit_d,main,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,22,calcium_and_vit_d,main,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,624,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,622,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,617,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,610,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,301,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,continuous,NA
2,NA,298,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,continuous,NA
3,NA,295,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,continuous,NA
4,NA,287,calcium_and_vit_d,main,pattern_itt,NA,NA,NA,continuous,NA
1,NA,14,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,NA,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,NA,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,NA,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,17,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,895,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,894,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,888,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,878,calcium_and_vit_d,main,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,624,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
2,intermittent,893,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
3,intermittent,889,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
4,intermittent,871,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
5,intermittent,859,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
6,intermittent,865,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
7,intermittent,844,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
8,intermittent,837,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
9,intermittent,821,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
10,intermittent,810,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
11,intermittent,777,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
12,intermittent,768,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
13,intermittent,742,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
14,intermittent,725,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
15,intermittent,699,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
16,intermittent,666,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
17,intermittent,638,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
18,intermittent,602,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
19,intermittent,554,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
20,intermittent,523,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
21,intermittent,485,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
22,intermittent,442,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
23,intermittent,400,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
24,intermittent,353,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
25,intermittent,321,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
26,intermittent,287,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
27,intermittent,252,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
28,intermittent,225,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
29,intermittent,189,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
30,intermittent,162,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
31,intermittent,151,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
32,intermittent,126,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
33,intermittent,105,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
34,intermittent,86,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
35,intermittent,72,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
36,intermittent,56,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
37,intermittent,44,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
38,intermittent,32,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
39,intermittent,21,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
40,intermittent,16,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
41,intermittent,12,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
42,intermittent,10,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
43,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
44,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
45,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
46,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
47,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
48,intermittent,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
1,continuous,301,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
2,continuous,27,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
3,continuous,23,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
4,continuous,26,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
5,continuous,26,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
6,continuous,11,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
7,continuous,21,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
8,continuous,15,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
9,continuous,14,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
10,continuous,10,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
11,continuous,21,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
12,continuous,11,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
13,continuous,22,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
14,continuous,13,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
15,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
16,continuous,15,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
17,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
18,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
19,continuous,10,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
20,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
21,continuous,14,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
22,continuous,10,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
23,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
24,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
25,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
26,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
27,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
28,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
29,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
30,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
31,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
32,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
33,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
34,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
35,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
36,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
37,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
38,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
39,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
40,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
41,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
42,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
43,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
44,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
45,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
46,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
47,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
48,continuous,NA,calcium_and_vit_d,sens_all_follow_up,pattern,NA,NA,NA,NA,NA
1,NA,20,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
2,NA,16,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
3,NA,14,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
4,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
5,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
6,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
7,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
8,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
9,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
10,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
11,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
12,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
13,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
14,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
15,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
16,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
17,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
18,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
19,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
20,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
21,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdays,few,NA,NA,NA,NA
